0	1
-3.9391496	1.546443
-0.7034163	18.96652
0.28634122	5.17454
-3.864418	4.244394
-0.75284135	0.24980028
-5.0120335	1.5608788
1.7243332	-3.3690965
-3.7842207	4.154241
-3.7391284	4.1615853
-3.7435622	4.15283
0.29003957	-3.1300204
-2.1696863	-4.350021
-2.7385466	2.797424
-4.3855276	3.0267758
-2.676717	2.7724674
1.2286829	4.810534
-4.2654643	0.46511462
-3.807888	0.7843073
-2.321072	-3.5979855
-2.8775349	0.69559515
-1.0923957	-0.802196
-3.4506176	-3.0370328
1.682663	-3.3911397
3.8088276	-1.8104347
-1.3476223	-4.307945
3.7329211	-1.8047868
3.788608	-1.8164221
-5.93413	1.1324836
5.1049137	-1.8034594
-1.3154175	-1.8300799
-0.6940326	2.3497705
-0.78687584	-0.11498883
-1.2045358	0.26449895
-1.2293528	0.81988114
-1.2025027	0.9006703
0.50316566	-0.33986035
-1.3813934	-4.317851
-3.1058629	0.75020665
1.3687624	1.8592361
-3.9370036	-3.0786297
-2.9908135	0.7272921
-2.8591995	0.72462124
0.86757237	-3.151535
-3.4083078	4.1641417
-2.1999214	2.4860704
-2.234384	2.474104
-3.441283	4.182042
-0.94665605	6.509226
-2.225144	2.516039
-4.022836	1.4772549
-2.5654862	2.7144399
-6.111916	1.1587766
-2.079379	6.7529263
-2.0479684	6.7928247
-1.1586454	-3.1101599
-0.7365409	19.001951
-3.4516478	0.906915
-0.64268327	-3.664301
-6.0157614	1.0408102
2.4007201	-4.8477817
2.8904705	-6.11754
-5.22404	-2.2539446
-3.0694346	3.3864608
-3.6279125	1.2474716
5.686973	-2.9872415
-3.5257223	3.3955154
-2.535802	2.720589
-1.21164	1.9723135
-0.6169421	-3.623502
1.5746704	-1.8444653
0.41734052	0.089973606
-2.4127502	2.5781288
-2.1055164	-3.404012
-3.9304476	1.1433367
-1.6502042	-4.090079
-1.020466	-4.721444
3.915693	-2.1299424
-1.1643757	1.8115517
5.6402082	-2.9743152
-1.5030992	-3.8105755
-3.1226845	0.7576288
-3.642618	4.4925833
0.9170943	-0.30239242
-3.7075894	4.20367
-2.8640869	1.9891118
-0.33125976	2.6567428
-0.33815354	2.6673324
1.9268163	-3.9267187
3.0323176	-5.7234855
3.1632972	-2.4071212
3.1963432	-2.2282488
-3.5243826	1.9274343
-2.0948045	0.7056452
-4.591956	3.6518912
-4.001577	3.963896
-0.7598122	2.417838
-2.074251	-3.8508246
-0.3993288	-2.3019338
-0.40254098	-2.2820933
-2.1013904	6.423435
-2.9579005	1.407561
-3.4694648	0.6111515
-3.7229853	2.0452023
-4.5382104	2.1603308
-1.3343446	0.6914637
0.17949735	0.95585203
-4.064238	0.23140013
-5.667646	2.4562242
-2.4359493	-3.248802
-4.2977023	0.920615
-2.9294517	-2.6932447
-4.1278896	2.4825785
-4.1952176	2.3637695
-4.1143847	2.439898
0.04318351	0.2217695
-2.956774	-1.9503257
-0.7823269	0.41150486
-0.36812156	-0.36881477
-2.0011184	5.7698293
-3.923017	-3.0886786
-3.5238726	3.4090261
0.8041058	0.09738881
-4.009334	1.4256976
-4.0514617	1.4678152
-2.943272	1.46502
-3.4272754	3.5694299
-3.4858987	3.5619144
-3.4286983	3.590985
-3.6172466	3.2763944
-3.5632052	3.233803
-1.2729669	2.2046614
-5.210055	2.624074
-1.2427524	2.1678317
-1.3191972	2.1680567
-2.6837208	-2.282992
-4.4235086	2.937034
-2.2169704	6.4323435
3.0009394	-6.0043917
-3.5283792	3.3898757
-2.3262897	6.023415
-1.2486993	2.1172438
-2.3499088	5.98084
-3.5122848	3.3619912
-2.1846623	2.5469174
-0.7194921	18.946707
0.8081324	-0.6678259
-2.5863721	2.7488775
-2.620885	2.710107
-2.5456114	2.7165158
-2.6354408	2.7476501
-2.6249113	2.7379231
-2.598999	2.7423275
-2.5031958	2.701042
-2.5242574	2.7064936
-2.243846	2.5173051
-2.0943303	2.3708937
-2.1702313	2.4726171
-2.3337255	2.57288
-2.237004	2.5233219
-0.7310872	18.939062
-3.7725747	-3.4166028
-0.6932723	0.80367
1.2166859	4.794242
-3.1279006	2.7912908
-1.1836812	-3.3534133
-5.4724665	-2.734819
0.65697384	-1.1849236
4.0816517	1.6336718
0.7553102	0.046734538
-3.0717096	2.4133592
0.07857679	0.952868
-4.4168396	1.0910329
-4.1248937	1.6746211
1.087576	-0.85903305
0.2143344	0.20984001
-3.2503452	-6.0800734
-0.74712586	18.922686
0.11417925	0.13388267
-4.4112163	3.2439246
-3.217504	1.6890081
-0.70399266	18.981985
-4.388504	3.2507746
-4.75926	1.1904943
-1.132919	0.8144789
-1.3173579	0.5819507
-4.0782194	0.8242004
1.5691713	-2.7014663
-0.68938303	-0.0024721024
-2.589728	0.46338195
5.5560327	4.482063
5.55698	4.4819
5.5655556	4.4886928
-0.4113102	0.3668797
0.12681367	2.0076773
5.6112385	-3.0762136
-1.9667847	2.286989
0.74033105	-0.047416702
0.83396685	-0.7115127
1.0787499	-0.8926797
1.112174	-0.90556747
-3.7229536	4.135835
-0.77053696	0.792277
-3.2505767	-6.080281
0.5111327	0.08518529
-0.077698395	1.3473837
-5.3884044	2.6138313
1.6601282	-2.9230618
-0.112583034	0.36771527
-0.44138864	0.49664322
0.07791221	-0.11760679
0.98956096	-0.3052525
-2.114045	2.7290304
5.5492516	4.475177
0.06402453	0.048215356
-0.7476692	0.8034167
-0.5113479	0.9287956
2.8751843	-4.1235194
0.24949683	0.79330707
-1.1671662	1.9272075
-4.9901385	0.35913506
1.2068973	0.077785544
-5.3286	2.6170356
-0.666121	0.16111796
0.39371195	0.6784114
-1.8655381	6.172145
-2.2476094	6.376288
-3.4487793	-0.12005267
-2.0811894	-3.148865
-1.8165057	-3.2382004
0.8260521	0.18452767
1.6849083	-0.2928055
2.6801217	-0.742999
0.18108739	0.28669938
-0.9461753	6.505747
-2.3971052	0.045449197
0.8052997	0.13083811
-0.034658104	1.9437151
0.12574919	0.8411145
0.73767	0.17174289
-2.2511077	6.4351487
-0.72061336	18.947363
-0.6908953	18.9801
-1.9176207	4.909626
1.233353	-0.22879833
5.5457106	4.4694157
5.5732393	4.49682
-3.2471788	-6.0772033
-3.2501407	-6.080593
-0.34846818	0.5870736
-1.0581741	0.7473716
0.4279286	-0.011808396
-0.7107733	18.956604
0.98017275	-0.27902502
-0.7035581	18.963362
-1.5541543	6.9402466
0.027036972	0.082631044
-0.567006	1.2568902
-0.55779153	0.2690591
-4.3804784	3.246701
-0.68968964	18.975908
-0.69235116	0.014685203
0.11323352	1.9914651
5.6551647	-2.9874623
0.8510276	-0.40877864
0.12572262	0.83956707
-0.10353144	1.7257903
-2.0954359	2.4766781
-1.0246266	0.7475503
-1.6466994	-4.1379037
-0.7068311	18.961252
-2.8569407	-2.6516612
-3.1037996	-2.1565492
0.7811611	0.26146847
-3.1359272	-2.0653894
5.5490766	4.4750366
0.24080187	0.58596283
-0.55057406	-1.4831176
-2.207114	4.3257756
5.220892	-1.8902528
-0.8567176	-6.311266
-0.85548043	-6.297488
-5.9044714	1.1415476
-4.5330935	2.174805
-0.46872306	-0.3196438
0.0045414437	6.59245
-1.8412657	-0.8933824
-0.44020268	2.5382707
-5.38697	-1.6787432
-5.3678546	-1.8336229
0.9460361	-0.3277289
0.46793234	0.61330557
6.510685	-2.0481465
-2.0193925	0.7986232
-2.1187475	0.11763799
-2.4729528	3.9302738
0.10770585	-0.84079206
1.6688546	-0.2550875
1.1145345	-5.676911
1.1468941	-1.0958546
2.8672502	0.87416136
-0.7559895	0.016541531
-2.5503783	0.40314123
-1.0359731	-3.2786055
-2.6645896	2.8897283
-1.8082453	-1.0677211
0.74147034	-2.3610609
-0.21787538	6.523349
-2.1919463	1.6022062
5.989006	-1.7353165
5.0088887	-0.66610664
-5.3198066	4.508497
1.6099372	-3.3297977
-5.3048854	4.4959846
-1.9603069	-3.5200765
-0.9350255	7.449826
-0.9185446	7.36136
0.29173696	-2.7415893
-5.307088	4.494936
-0.77527946	-0.007286624
-0.77298033	-4.963778
-0.7922849	-4.9125514
-5.7071843	-0.71623194
-5.3110137	4.5013156
-0.8361676	-4.77201
-0.9965759	-3.3019044
-0.19507983	-4.0600376
-0.9408581	-4.5309906
-0.9650426	6.731251
-2.4523582	-2.903182
-4.1798673	2.304854
1.08727	3.374949
-0.5707352	4.303698
-6.051374	0.9980391
1.598069	-3.2710414
-2.1632512	-2.386244
-1.9714905	-0.4972007
-2.2289343	-2.0978699
0.33063757	0.72425365
-0.9642603	7.4226203
-1.961966	-0.4295002
-0.009678697	6.6004066
1.5290706	-1.1908202
-1.2944807	-3.2417238
-2.7111456	-2.4310734
-3.3740342	-0.52859443
-2.1954165	-3.349905
-4.165433	2.1830099
-0.8217009	0.024748093
-0.78409433	0.008605677
-1.5122656	0.014739626
-1.9436258	-0.5279167
0.6711993	-0.60608983
-3.4977305	-0.06268618
-1.6440516	-3.7864819
-0.15945947	6.532783
-1.8533301	-0.17693752
-4.617838	-0.3027614
-0.470363	0.102690026
-1.928307	-3.6042523
-3.4597864	-0.10337814
0.5417856	-0.8856748
-2.0529156	0.17008339
-4.5619645	2.1353214
-4.541795	2.1437585
-4.444479	2.1238494
1.6793351	-3.2897217
-2.569174	0.4131078
-6.076159	1.1252826
-0.08725003	1.5103673
1.076266	-0.12462708
0.52319384	0.66923237
1.0678173	-0.20889911
-4.2739997	-0.30861118
-4.6834445	-0.31295142
-1.3242782	-1.8199455
1.2920839	-1.0646148
-2.9978848	2.686565
-2.3393114	6.280895
-3.5529547	-0.01662647
-4.4663014	-0.67087865
-1.9364192	-3.5040534
-2.1899037	6.295656
-0.8803508	1.9188857
0.9671997	-0.25195706
-0.9455316	7.417599
1.4043967	-0.8179463
1.0684777	-0.14247164
0.21610327	0.026088098
0.28919193	-0.011305201
1.8084011	-4.7065372
5.2108774	-1.8821889
6.6695657	-1.839429
2.1210353	-2.3503401
6.5739136	-1.9866266
6.685718	-1.8411436
6.6434608	-1.84185
-2.3985445	2.7766833
-1.9931881	3.8466163
-1.9642311	5.9607897
-3.7231247	5.5331397
-3.7049356	5.5225515
-3.500534	2.6717412
0.38341406	-4.7546453
0.62909466	-3.89023
-5.4341917	-1.3539376
0.7458549	1.7695811
0.38412502	-4.748369
0.39178872	-4.7534504
0.3862783	-4.7535315
-3.5302203	1.1272006
0.38889065	-4.7513084
-1.808189	5.2405934
-4.3693047	3.232781
-3.403346	1.7734146
-1.854162	5.730485
-1.884803	5.7892847
-4.056707	4.264663
-0.6692801	1.4253913
-0.6647489	1.4311179
1.4117861	-3.365896
-2.417783	6.5999923
-2.421206	6.5859785
-2.4111726	6.5839853
-2.7955449	5.4709992
-0.7145424	18.95353
-0.32866693	2.5741675
-2.4133108	6.5963726
-0.018611401	1.9386413
-0.038060345	1.927292
-0.03422551	1.9316877
-0.50966436	2.5055437
-0.51057047	2.4202178
-0.52646494	2.419804
-0.49154326	2.512982
-0.2871847	2.6645348
-0.31853014	2.6846821
-0.48166245	2.4900897
1.03724	4.680787
-3.5473452	3.3694909
-1.8250706	5.3358846
1.0710106	-3.3399854
-3.0215323	7.172825
-4.391286	3.2651029
-4.4554453	3.2284286
-4.3939705	3.2551625
-0.48586518	2.450843
-3.5430286	3.3904402
-2.2652228	6.3138814
0.006966459	0.25638434
-2.2606714	6.282844
-2.3161244	6.266343
-0.71428585	18.954092
-2.3805373	6.5226507
-2.0952148	5.574821
-2.758442	1.510546
-1.7206339	4.689177
-0.7051667	18.963545
-1.5638647	1.2786882
-3.6272697	4.4900956
-2.1647215	6.3938184
-3.005183	7.137447
-0.5585803	0.022210132
-3.7276137	2.0540032
-2.0486848	0.21353446
4.9677353	-0.71241504
-2.327384	3.8310266
-2.4568768	3.539913
-2.5065384	3.7673333
-2.370329	3.7836313
-0.7105762	1.4631515
-0.46563107	-3.0512614
-1.7240766	0.12660985
-2.109612	5.4871507
-1.8322477	5.4918237
-2.0446725	6.89814
-0.41484743	2.710847
-2.1104648	6.9633265
-0.43397546	2.7485385
-0.3191699	2.5850878
0.78373575	1.7879525
-3.2043798	4.5142717
-3.4568684	3.2212164
-3.6218884	5.423241
-0.10980918	1.5221221
-2.26119	6.455809
-2.223089	5.956363
-1.8171172	1.9177011
3.3290532	3.33526
-0.44550407	2.4893003
-0.46349546	2.5071275
-0.314654	2.7093544
-1.1790141	1.9822047
-2.1942277	5.9934907
-0.693617	2.3950958
-0.6803382	2.3822696
-3.0602305	4.05386
-0.4037717	2.6485996
-0.4051389	2.6474583
-0.6012931	2.3159697
-0.5664629	2.3450425
-0.57695127	2.3002315
-1.704537	5.1092234
-1.7072859	5.10119
-1.6988957	5.1115937
-1.711969	5.1230984
-1.7093312	5.10437
-1.4896727	6.562392
1.148851	1.5904316
1.1320227	1.634352
-2.2467093	6.2767243
-0.68205357	0.7729844
-2.309535	6.457508
-0.3103454	2.6678402
-2.1920764	2.5431795
-0.12207462	1.7883383
-5.2266693	2.6391957
-3.04296	-3.305226
-4.07528	1.4779998
-3.374326	-0.16080382
-3.0588238	4.5602818
1.5025837	-0.9280215
1.1156996	1.6077261
1.1170188	1.6003176
1.1453489	1.6192098
-3.5409322	3.3906965
-1.6070036	0.9113901
-0.34214556	2.6254764
-3.6045747	2.8276255
-0.072995305	1.4073929
-0.07784775	1.4154643
-0.06848813	1.4192277
-0.07210321	1.4298986
-3.5736544	4.5075035
-4.315811	3.1499848
0.9578935	4.5147576
-1.5453727	6.5168552
-0.097610615	1.4216554
-2.0532746	5.6062365
-1.5058011	6.5316405
-3.4262197	5.3232665
-3.5359015	2.7035947
-2.099665	5.793811
3.8808613	-4.5100017
-2.6360755	3.2901802
-2.2761354	6.5326295
-2.1116946	2.7384949
-4.050371	-5.012305
0.38503513	-4.761998
-0.69753915	18.957375
-2.6349902	0.26871222
-2.2596316	6.4307833
-1.9037536	5.4852448
-0.864308	2.420827
-1.6058856	1.9752212
-3.2943192	-3.1309536
-2.65625	3.237774
-3.1634562	1.668315
-3.1329648	1.6659766
5.324032	-3.4136803
2.9409647	-5.8284907
1.1245443	2.898025
-1.4251387	2.2820106
-4.8608236	3.2789476
0.64652646	1.7415718
0.64473	1.7330896
-0.7920778	0.10758811
-4.339759	1.2369369
-3.9852364	2.3453043
-1.6862142	4.6277623
1.4993663	-3.9262927
1.9561404	-1.721558
1.9551008	-1.717963
1.95325	-1.7126787
4.3141923	-3.4818332
-0.0021113604	-0.4812698
-4.70792	0.8229449
-3.7436166	-3.1985185
-3.2957876	-2.7160695
-1.7943487	-3.1010134
2.7833912	-5.5315657
-0.018287472	-0.48879778
-0.75112027	-1.3299729
-2.0579917	6.480463
2.4952755	-4.7165203
3.042713	-4.8236957
1.4268246	-0.8488871
0.8728003	-1.6938885
-0.76745504	0.13486636
-4.615217	1.0539814
2.0519483	-2.4716313
-2.1895974	-2.7548325
1.0461309	-0.27459106
-0.77385396	-0.227789
-0.9667118	-0.574446
-5.0126805	-2.077441
-5.0570865	-0.21061389
-4.089869	3.4523354
0.68647814	-0.042330302
1.2114147	-1.4242574
1.2612246	-0.49041522
-4.0602813	-2.3151672
-2.226129	-1.5788597
0.6899255	-0.08478573
-3.8907597	-2.113918
3.3117118	-3.147523
-12.908146	0.9644503
-2.2692938	1.6484503
1.1436371	0.032360237
-12.8787985	0.9315942
-1.619487	5.064493
3.306978	-3.163495
-1.3039328	4.9965296
1.7047135	-0.23666011
1.002771	-0.43437868
-4.3352437	2.418728
3.487523	-3.8638768
1.0822749	-2.3494165
-5.21978	-2.3297372
-1.9621719	4.828945
-3.2638628	1.0285077
-2.3722813	3.2925372
2.4162076	0.10610859
1.8107948	-1.5362757
-2.7255714	-3.3475513
-3.0210264	-1.3274896
-2.4755902	-0.36420277
-2.7323916	2.810074
-3.0715506	-1.3395724
-3.768228	-1.0117385
-5.1587195	-2.3816206
-1.4978472	-2.2107418
-0.67039233	4.138881
-4.751463	-0.9842981
-0.17964932	-4.066948
-1.8156388	-1.9031309
-0.65195274	3.8717275
-4.6790895	-2.4640214
-3.5692413	-1.751244
-2.3241243	0.37387675
-1.0168709	4.1346374
-5.13868	3.155515
0.1093042	-2.2234101
-4.8109803	-0.35576513
-0.901722	-1.1629376
-4.0941887	-1.8818622
-4.652943	-3.5519614
-4.966414	1.5551226
-2.699111	-3.3697152
6.655537	-1.8532051
-12.898126	0.95129836
-12.899261	0.9525166
-12.910383	0.9666292
-0.9923708	-3.2897425
-0.53000015	3.7198076
2.109755	-2.7421565
0.19423047	-1.4718059
-1.3507054	-1.0006346
1.4148055	-1.9019668
-3.356609	1.2782425
0.3255023	4.2292614
-1.4894526	-2.1516924
-0.67605674	4.168102
-0.44686997	6.3853164
3.0837696	-4.956893
-1.1737092	3.9909704
0.3854465	-0.052330967
3.3017046	-3.1503649
1.4063652	-1.7950586
-1.4769124	4.364912
-3.8612854	-1.7932804
3.3058233	-3.155798
-1.1185144	3.7126641
-2.7328384	-3.3546815
-3.212875	-3.2051935
-3.9158053	-2.3420503
-4.3899593	3.0891557
1.3557625	-1.8801633
-0.50084305	-1.4939727
0.011234755	-3.0851068
0.8363124	-1.5866536
